"gene_id","chr","start","end","width","cpg_oe"
"gene-LOC134725597","NC_086379.1",65670712,65684885,14174,0.625148384273232
"gene-LOC134725599","NC_086379.1",65696005,65725794,29790,0.287008911848474
"gene-LOC134725600","NC_086379.1",65733417,65735724,2308,0.881714262618127
"gene-LOC134727215","NC_086379.1",65757695,65759803,2109,0.741430670760336
"gene-LOC134727216","NC_086379.1",65772044,65775999,3956,0.788839906508686
"gene-LOC134726598","NC_086379.1",65782731,65786059,3329,0.84610665067701
"gene-LOC134727217","NC_086379.1",65789643,65793600,3958,0.809172421623018
"gene-LOC134725601","NC_086379.1",65795953,65810160,14208,0.713800422167618
"gene-LOC134726599","NC_086379.1",65812947,65847261,34315,0.833339241636685
"gene-LOC134727218","NC_086379.1",65848079,65849319,1241,0.845205158187741
"gene-LOC134727220","NC_086379.1",65861436,65862611,1176,1.09178811976509
"gene-LOC134727221","NC_086379.1",65894612,65896234,1623,0.803888344062232
"gene-LOC134725603","NC_086379.1",65909901,65935826,25926,0.511063622734533
"gene-LOC134725604","NC_086379.1",65956554,65967022,10469,0.361561689304131
"gene-LOC134725606","NC_086379.1",65972031,65983632,11602,0.449391978655881
"gene-LOC134725605","NC_086379.1",65983660,65989513,5854,0.652901437951321
"gene-LOC134727222","NC_086379.1",66006549,66013776,7228,0.897513657849708
"gene-LOC134727223","NC_086379.1",66019931,66025015,5085,0.724843631734676
"gene-LOC134725607","NC_086379.1",66031103,66047939,16837,0.497642540443847
"gene-LOC134725608","NC_086379.1",66048008,66080596,32589,0.6193549991356
"gene-LOC134725610","NC_086379.1",66088517,66147349,58833,0.367614218170668
"gene-LOC134725609","NC_086379.1",66103560,66106743,3184,0.550950128861471
"gene-LOC134725613","NC_086379.1",66150449,66182716,32268,0.350363010853429
"gene-LOC134725612","NC_086379.1",66182869,66192137,9269,0.40320800260533
"gene-LOC134725614","NC_086379.1",66200079,66272038,71960,0.251336950677025
"gene-LOC134725615","NC_086379.1",66284540,66314579,30040,0.630817277427671
"gene-LOC134727224","NC_086379.1",66295674,66297140,1467,0.562538581440926
"gene-LOC134726600","NC_086379.1",66330807,66337556,6750,0.363204516711176
"gene-LOC134725616","NC_086379.1",66338648,66348186,9539,0.536833516915738
"gene-LOC134726602","NC_086379.1",66364105,66373232,9128,0.396158460697771
"gene-LOC134726603","NC_086379.1",66379238,66396609,17372,0.206796810588825
"gene-LOC134725618","NC_086379.1",66396941,66398544,1604,0.167974947548961
"gene-LOC134726604","NC_086379.1",66401637,66465553,63917,0.326893822988808
"gene-LOC134725619","NC_086379.1",66470840,66484688,13849,0.752836743072377
"gene-LOC134725620","NC_086379.1",66487923,66496084,8162,0.4842594496263
"gene-LOC134725621","NC_086379.1",66503465,66507268,3804,0.322895473773787
"gene-LOC134725622","NC_086379.1",66558847,66566121,7275,0.468323712828355
"gene-LOC134725623","NC_086379.1",66570886,66657774,86889,0.324057930770656
"gene-LOC134725627","NC_086379.1",66672529,66686366,13838,0.28814275404161
"gene-LOC134725628","NC_086379.1",66686264,66694941,8678,0.308825801063638
"gene-LOC134725624","NC_086379.1",66706091,66724518,18428,0.547373338361309
"gene-LOC134725626","NC_086379.1",66729143,66746430,17288,0.439408373110944
"gene-LOC134725629","NC_086379.1",66755043,66779077,24035,0.43686028512559
"gene-LOC134725630","NC_086379.1",66784979,66802738,17760,0.298122905935593
"gene-LOC134725632","NC_086379.1",66809596,66814561,4966,0.596479382153112
"gene-LOC134725633","NC_086379.1",66824534,66855816,31283,0.398235665183241
"gene-LOC134726605","NC_086379.1",66860741,66861871,1131,0.445638678281912
"gene-LOC134727225","NC_086379.1",66892920,66919034,26115,0.851389579484308
"gene-LOC134725634","NC_086379.1",66928090,66976268,48179,0.807089180026782
"gene-LOC134727226","NC_086379.1",66979373,66984221,4849,0.76061981985438
"gene-LOC134725638","NC_086379.1",67002013,67004967,2955,0.900396082401473
"gene-LOC134725637","NC_086379.1",67007991,67038620,30630,0.45669234185756
"gene-LOC134725636","NC_086379.1",67038953,67069427,30475,0.337929490894878
"gene-LOC134725639","NC_086379.1",67075989,67110608,34620,0.486494510640919
"gene-LOC134726606","NC_086379.1",67128631,67129773,1143,1.00452626704071
"gene-LOC134726607","NC_086379.1",67135271,67139826,4556,0.94735205437118
"gene-LOC134725640","NC_086379.1",67150576,67170978,20403,0.411106630675262
"gene-LOC134726608","NC_086379.1",67177751,67182358,4608,0.464609151431696
"gene-LOC134727227","NC_086379.1",67194848,67209232,14385,0.804505817311806
"gene-LOC134725641","NC_086379.1",67213821,67224897,11077,0.299517786538113
"gene-LOC134725642","NC_086379.1",67231245,67242320,11076,0.40404994523206
"gene-LOC134725643","NC_086379.1",67258455,67282456,24002,0.465791001207384
"gene-LOC134727228","NC_086379.1",67290780,67293969,3190,0.266893367803528
"gene-LOC134725644","NC_086379.1",67301617,67332262,30646,0.577358373200793
"gene-LOC134725646","NC_086379.1",67334793,67341112,6320,0.381685282685508
"gene-LOC134726609","NC_086379.1",67346813,67420463,73651,0.331840636324623
"gene-LOC134725647","NC_086379.1",67472571,67478563,5993,0.697583048638282
"gene-LOC134726610","NC_086379.1",67494707,67509570,14864,0.298234577159309
"gene-LOC134725700","NC_086379.1",67569302,67574595,5294,0.83340714202804
"gene-LOC134726611","NC_086379.1",67622623,67625986,3364,0.711053259755281
"gene-LOC134726613","NC_086379.1",67628561,67637497,8937,0.798400584759684
"gene-LOC134725648","NC_086379.1",67637933,67639496,1564,0.665559117856479
"gene-LOC134726614","NC_086379.1",67640934,67677978,37045,0.825356054119317
"gene-LOC134726615","NC_086379.1",67711985,67712632,648,0.832896276008512
"gene-LOC134726616","NC_086379.1",67775759,67777064,1306,0.85858857380454
"gene-LOC134725649","NC_086379.1",67802649,67817091,14443,1.1302646760698
"gene-LOC134726617","NC_086379.1",67823156,67828343,5188,0.583902309171006
"gene-LOC134725650","NC_086379.1",67830458,67911988,81531,0.86545777167005
"gene-LOC134726618","NC_086379.1",67944471,68148759,204289,0.336989081217898
"gene-LOC134726619","NC_086379.1",68154701,68155423,723,0.0380192923930868
"gene-LOC134727229","NC_086379.1",68157937,68159381,1445,1.21268088940018
"gene-LOC134725651","NC_086379.1",68163901,68172781,8881,0.437037479954565
"gene-LOC134725652","NC_086379.1",68176941,68184814,7874,0.278177280998737
"gene-LOC134725653","NC_086379.1",68189986,68203213,13228,0.926854698690241
"gene-LOC134725655","NC_086379.1",68207462,68210235,2774,0.43938297390855
"gene-LOC134725656","NC_086379.1",68227209,68271211,44003,0.590397342452952
"gene-LOC134726070","NC_086379.1",68246905,68253566,6662,0.877156715504366
"gene-LOC134726071","NC_086379.1",68262703,68270124,7422,0.865827001212408
"gene-LOC134726620","NC_086379.1",68286037,68286744,708,0.423132856545212
"gene-LOC134725657","NC_086379.1",68300148,68330876,30729,0.826425069392301
"gene-LOC134725658","NC_086379.1",68348634,68366474,17841,0.815732901320816
"gene-LOC134727230","NC_086379.1",68370602,68373851,3250,0.938375034719876
"gene-LOC134725659","NC_086379.1",68380561,68438989,58429,0.319020626318815
"gene-LOC134725660","NC_086379.1",68439231,68457615,18385,0.552468240570163
"gene-LOC134725661","NC_086379.1",68465109,68469735,4627,0.33984641920285
"gene-LOC134725662","NC_086379.1",68489756,68512882,23127,0.464822533026497
"gene-LOC134725664","NC_086379.1",68523046,68536162,13117,0.445813217769689
"gene-LOC134725663","NC_086379.1",68536128,68549257,13130,0.484911842799663
"gene-LOC134725666","NC_086379.1",68561031,68654145,93115,0.345491798329543
"gene-LOC134725667","NC_086379.1",68656404,68671874,15471,0.392991623425163
"gene-LOC134725668","NC_086379.1",68679447,68692309,12863,0.641579589596528
"gene-LOC134726621","NC_086379.1",68702605,68713717,11113,0.844028524233329
"gene-LOC134725669","NC_086379.1",68730560,68742991,12432,0.397213885782297
"gene-LOC134726622","NC_086379.1",68747216,68786477,39262,0.405940151753864
"gene-LOC134725671","NC_086379.1",68755826,68757173,1348,0.295347726850684
"gene-LOC134725670","NC_086379.1",68761424,68770669,9246,0.390742677875543
"gene-LOC134725672","NC_086379.1",68790840,68802108,11269,0.334623125990546
"gene-LOC134725673","NC_086379.1",68815688,68835201,19514,0.38666937906573
"gene-LOC134725674","NC_086379.1",68835263,68847907,12645,0.355349583689207
"gene-LOC134725676","NC_086379.1",68884928,68915071,30144,0.894737792389086
"gene-LOC134725677","NC_086379.1",68924164,68933912,9749,0.726336884364673
"gene-LOC134725678","NC_086379.1",68933717,68935898,2182,0.339001546471818
"gene-LOC134726623","NC_086379.1",68943074,68955692,12619,0.403331560326678
"gene-LOC134725679","NC_086379.1",68959583,69014907,55325,0.334677676085048
"gene-LOC134727231","NC_086379.1",68961932,68966366,4435,0.331934492990291
"gene-LOC134725680","NC_086379.1",69025638,69031027,5390,0.432974387949899
"gene-LOC134725681","NC_086379.1",69034634,69042373,7740,0.532944220131167
"gene-LOC134725682","NC_086379.1",69044698,69082547,37850,0.365202686263031
"gene-LOC134726624","NC_086379.1",69107604,69196585,88982,0.363692201807557
"gene-LOC134725684","NC_086379.1",69204634,69212414,7781,0.350720595942781
"gene-LOC134725685","NC_086379.1",69212499,69227012,14514,0.302335938026389
"gene-LOC134725686","NC_086379.1",69231024,69248169,17146,0.509889303939944
"gene-LOC134725687","NC_086379.1",69257369,69315731,58363,0.953968787732679
"gene-LOC134726625","NC_086379.1",69330168,69354766,24599,0.848382746336498
"gene-LOC134725688","NC_086379.1",69360359,69364594,4236,0.776601408254188
"gene-LOC134726626","NC_086379.1",69370872,69372023,1152,0.813530037746376
"gene-LOC134725690","NC_086379.1",69373329,69385400,12072,0.808271208491981
"gene-LOC134725689","NC_086379.1",69392181,69399367,7187,0.955201290533504
"gene-LOC134725692","NC_086379.1",69416360,69422764,6405,0.870448687240129
"gene-LOC134727232","NC_086379.1",69424239,69429608,5370,0.808215594363348
"gene-LOC134727233","NC_086379.1",69436587,69440398,3812,0.772592245521745
"gene-LOC134725693","NC_086379.1",69440743,69455119,14377,0.800536746465793
"gene-LOC134726627","NC_086379.1",69457592,69485661,28070,0.861678138513522
"gene-LOC134725694","NC_086379.1",69494046,69497508,3463,0.833486100022301
"gene-LOC134727234","NC_086379.1",69509086,69514862,5777,0.747498405276005
"gene-LOC134725695","NC_086379.1",69524093,69529021,4929,0.826466886951631
"gene-LOC134725696","NC_086379.1",69552808,69626980,74173,0.798037153772707
"gene-LOC134725698","NC_086379.1",69629689,69737959,108271,0.857766002599632
"gene-LOC134725699","NC_086379.1",69780879,69797955,17077,0.471545036429918
"gene-LOC134727235","NC_086379.1",69806073,69821461,15389,0.950209070913754
"gene-LOC134727236","NC_086379.1",69821628,69835017,13390,0.950193881710469
"gene-LOC134726628","NC_086379.1",69861654,69862730,1077,0.105054664374483
"gene-LOC134726629","NC_086379.1",69862908,69869125,6218,0.582863131484
"gene-LOC134726630","NC_086379.1",69871876,69885203,13328,0.772675557196788
"gene-LOC134727237","NC_086379.1",69894300,69896285,1986,1.159029212687
"gene-LOC134727239","NC_086379.1",69914614,69926731,12118,0.835456267355723
"gene-LOC134726631","NC_086379.1",69926563,69989233,62671,0.811754705188226
"gene-LOC134725701","NC_086379.1",69989117,70011802,22686,0.675090922068636
"gene-LOC134725702","NC_086379.1",70026184,70053817,27634,0.304509700919412
"gene-LOC134725704","NC_086379.1",70057592,70065417,7826,0.411518784066761
"gene-LOC134725703","NC_086379.1",70065415,70076815,11401,0.350457757236879
"gene-LOC134725705","NC_086379.1",70080390,70102974,22585,0.357608561650154
"gene-LOC134725707","NC_086379.1",70121003,70132483,11481,0.485662264487984
"gene-LOC134725708","NC_086379.1",70132631,70171456,38826,0.490759885852412
"gene-LOC134725709","NC_086379.1",70184052,70269343,85292,0.368334557148499
"gene-LOC134725710","NC_086379.1",70206499,70212349,5851,0.488837854939139
"gene-LOC134726632","NC_086379.1",70271727,70272560,834,0.469312725090036
"gene-LOC134726633","NC_086379.1",70294658,70297500,2843,0.950246153651471
"gene-LOC134726634","NC_086379.1",70301654,70305820,4167,0.899015509894291
"gene-LOC134726635","NC_086379.1",70307753,70312443,4691,0.866454339791043
"gene-LOC134725711","NC_086379.1",70312649,70320765,8117,0.951961819381022
"gene-LOC134726637","NC_086379.1",70328950,70358932,29983,0.953672877039464
"gene-LOC134725712","NC_086379.1",70359671,70366237,6567,0.821953736349872
"gene-LOC134727240","NC_086379.1",70402415,70436137,33723,0.877130659723952
"gene-LOC134725713","NC_086379.1",70482846,70492365,9520,0.218594390167034
"gene-LOC134727241","NC_086379.1",70525922,70531591,5670,0.748165515178787
"gene-LOC134725714","NC_086379.1",70545634,70547040,1407,0.39683488880408
"gene-LOC134726639","NC_086379.1",70587965,70589890,1926,0.462951493468675
"gene-LOC134725715","NC_086379.1",70598550,70615762,17213,0.8480057979978
"gene-LOC134725716","NC_086379.1",70633711,70664623,30913,0.242201536033777
"gene-LOC134725717","NC_086379.1",70668535,70680188,11654,0.489518458333622
"gene-LOC134725718","NC_086379.1",70683556,70734266,50711,0.479565027729971
"gene-LOC134726640","NC_086379.1",70737561,70819156,81596,0.42577166394609
"gene-LOC134725719","NC_086379.1",70792420,70794743,2324,0.947984798074605
"gene-LOC134726641","NC_086379.1",70911915,70913420,1506,0.819878997190783
"gene-LOC134726642","NC_086379.1",70920055,70920726,672,1.59010569231033
"gene-LOC134726643","NC_086379.1",70995488,70996696,1209,0.287838436589847
"gene-LOC134726644","NC_086379.1",71006836,71017239,10404,0.777406686609612
"gene-LOC134725720","NC_086379.1",71037940,71039989,2050,0.72866168861993
"gene-LOC134726645","NC_086379.1",71134175,71135910,1736,0.932136532210336
"gene-LOC134726647","NC_086379.1",71144474,71155565,11092,0.843049009700216
"gene-LOC134725721","NC_086379.1",71177581,71282129,104549,0.646600527824679
"gene-LOC134727242","NC_086379.1",71327798,71333249,5452,0.85692673823309
"gene-LOC134727243","NC_086379.1",71447020,71467393,20374,0.93681415467695
"gene-LOC134725722","NC_086379.1",71558320,71571372,13053,0.918864757480887
"gene-LOC134725724","NC_086379.1",71584884,71631284,46401,0.501948228879435
"gene-LOC134725723","NC_086379.1",71611404,71613425,2022,0.143104040822506
"gene-LOC134727244","NC_086379.1",71673292,71676095,2804,0.986526441263176
"gene-LOC134725726","NC_086379.1",71697513,71730168,32656,0.873269045101381
"gene-LOC134727245","NC_086379.1",71780753,71819028,38276,0.830366624147115
"gene-LOC134726649","NC_086379.1",71822311,71825073,2763,0.75402666611222
"gene-LOC134726650","NC_086379.1",71846113,71866536,20424,0.769835058450099
"gene-LOC134725728","NC_086379.1",71871193,71880071,8879,0.624374840867514
"gene-LOC134725727","NC_086379.1",71880060,71887805,7746,0.414835009154411
"gene-LOC134726651","NC_086379.1",71891192,71953384,62193,0.830046432272138
"gene-LOC134725732","NC_086379.1",71987963,72003724,15762,0.452373329240569
"gene-LOC134725729","NC_086379.1",72003837,72042801,38965,0.300642157167987
"gene-LOC134727246","NC_086379.1",72046938,72055618,8681,0.505184386888016
"gene-LOC134725730","NC_086379.1",72058823,72068439,9617,0.338564128168321
"gene-LOC134725731","NC_086379.1",72068303,72072474,4172,0.430422666238433
"gene-LOC134725733","NC_086379.1",72081690,72151999,70310,0.426087522454011
"gene-LOC134725734","NC_086379.1",72158264,72160770,2507,0.524705877933159
"gene-LOC134725735","NC_086379.1",72178341,72182806,4466,0.358790113097338
"gene-LOC134725736","NC_086379.1",72185563,72190695,5133,0.915931606511829
"gene-LOC134727247","NC_086379.1",72191897,72197302,5406,0.872857454970219
"gene-LOC134725737","NC_086379.1",72200157,72208132,7976,0.951747237822428
"gene-LOC134726652","NC_086379.1",72212317,72220002,7686,0.842359111744392
"gene-LOC134725738","NC_086379.1",72225861,72232544,6684,0.379234703694687
"gene-LOC134725739","NC_086379.1",72241653,72262867,21215,0.706432582003789
"gene-LOC134726653","NC_086379.1",72275140,72278064,2925,0.292483040983333
"gene-LOC134726654","NC_086379.1",72280938,72282561,1624,0.286607893549572
"gene-LOC134725740","NC_086379.1",72293752,72317946,24195,0.482197655573761
"gene-LOC134725742","NC_086379.1",72318013,72321620,3608,0.555412616339944
"gene-LOC134725743","NC_086379.1",72330223,72332035,1813,0.835457807372195
"gene-LOC134725744","NC_086379.1",72332088,72345659,13572,0.476668849800927
"gene-LOC134725745","NC_086379.1",72348523,72358368,9846,0.351611601417863
"gene-LOC134726656","NC_086379.1",72370788,72371192,405,0.276427217189804
"gene-LOC134725747","NC_086379.1",72374619,72396039,21421,0.435176231440001
"gene-LOC134725746","NC_086379.1",72396218,72451797,55580,0.357321714844491
"gene-LOC134725749","NC_086379.1",72458278,72621318,163041,0.299133350593294
"gene-LOC134726657","NC_086379.1",72630568,72636569,6002,0.469399642757776
"gene-LOC134725752","NC_086379.1",72650716,72674328,23613,0.364212452927054
"gene-LOC134725754","NC_086379.1",72685224,72695262,10039,0.490825010220594
"gene-LOC134725755","NC_086379.1",72702584,72748918,46335,0.477528212804958
"gene-LOC134725756","NC_086379.1",72754593,72797423,42831,0.414354287624868
"gene-LOC134725757","NC_086379.1",72800471,72815509,15039,0.518314102969534
"gene-LOC134725759","NC_086379.1",72815720,72853065,37346,0.428133769358459
"gene-LOC134726658","NC_086379.1",72863406,72865082,1677,0.775753566387417
"gene-LOC134726659","NC_086379.1",72865826,72867226,1401,0.602233983799705
"gene-LOC134725760","NC_086379.1",72869292,72881540,12249,0.34531351159891
